alexa_rank,company_name,company_url,score,serial_number,verb,web_info
90571,中华励志网,zhlzw.com,得分:3221,657,110,"网站简介：传递正能量,共筑中国梦,丰富思想文化学习资源网站,融思想性,实用性为一体,集心灵励志,人生智慧,生活幸福,事业成功等文章,书籍,范文,论文,作文,课件等海量资源。"
57535,太原理工大学,www.tyut.edu.cn,得分:3220,658,181,网站简介：太原理工大学的前身是创立于1902年的国立山西大学堂西学专斋，是我国早成立的三所国立大学之一；历经山西大学校工科、山西大学工学院；1953年独立建校，定名太原工学院，直...
75871,广西医科大学,gxmu.edu.cn,得分:3220,659,228,网站简介：广西医科大学创建于1934年11月21日，坐落在具有“绿城”之称的广西壮族自治区首府南宁市，校本部占地面积71万多平方米。前身是广西省立医学院。1940年校址迁至桂林。1949年...
78761,中央民族大学,www.muc.edu.cn,得分:3218,660,120,网站简介：中央民族大学
59810,西北大学,www.nwu.edu.cn,得分:3218,661,165,网站简介：西北大学（Northwest University），简称“西大”，始建于1902年，由清末光绪皇帝御笔朱批设立[1]  ，坐落于古都西安，是国家教育部与陕西省人民政府共建的综合性全国重点大...
41235,北京师范大学-香港浸会大学联合国际学院,uic.edu.hk,得分:3218,662,22,"网站简介：北京师范大学-香港浸会大学联合国际学院（United International College,简称UIC）由北京师范大学和香港浸会大学于广东省珠海市携手创立，是首家中国内地与香港高等教育界合..."
518022,安徽基础教育资源应用平台,www.ahedu.cn,得分:3218,663,538,网站简介：安徽基础教育资源应用平台
146886,中国植物图像库,plantphoto.cn,得分:3218,664,62,网站简介：中国植物图像库系统收集、数字化整理并长效保存植物照片、植物底片、植物幻灯片、植物数码图片源文件及其拷贝的实体库，并提供图片销售代理和在线整理。为用户提供一个方便...
36594,北京语言大学,www.blcu.edu.cn,得分:3217,665,224,网站简介：北京语言大学是中国教育部直属高等学校，是在周恩来总理的亲自关怀下建立的，创办于1962年。
98406,深圳招考网,51a.gov.cn,得分:3217,666,149,网站简介： 深圳市招生考试办公室是深圳市招生委员会、深圳市自学考试委员会的日常办事机构，是深圳市教育局参照公务员法管理的直属单位，主要负责全国普通高校、成人高校、中等学校、...
86640,公文易优秀作文网频道,zw.govyi.com,得分:3215,667,0,网站简介：公文易优秀作文网频道集合小学、初中、高中各年级同学的数十万篇优秀作文，并按年级、作文类型、描写事物进行分类，是同学们交流作文写作知识的开放平台，更是学习写作，提...
72873,99艺术网,99ys.com,得分:3214,668,579,网站简介：99艺术网是专业的当代艺术网络媒体，提供艺术新闻，艺术批评，前沿观点交锋，画廊服务，展讯，展览，投资，艺术品交易，艺术品拍卖等及时全面的信息，为艺术精英，潜质艺术...
103128,首都医科大学,ccmu.edu.cn,得分:3214,669,122,网站简介：首都医科大学（Capital Medical University）建校于1960年，是北京市重点高等院校，“卓越医生教育培养计划”试点高校，著名泌尿外科专家、两院院士，全国人大常委会原副委...
296769,英文阅读网,enread.com,得分:3214,670,1818,网站简介：英文阅读网：英文新闻、英文小说、英文笑话、英文试题、英文散文、英文美文、英文诗歌、英文演讲、英文娱乐、英文故事、英文科普、英文行业、英文技巧等大量英文阅读资料，...
90071,求学快递网,studyems.com,得分:3213,671,304,"网站简介：求学快递网,招生培训,教育培训,免费招生信息发布平台.求学快递网汇聚众多教育培训机构培训学校和著名教师提供网上招生,自考本科,英语培训,成人高考培训课程,教育加盟等海量..."
63288,全国翻译专业资格（水平）考试网,catti.net.cn,得分:3210,672,74,网站简介：全国翻译专业资格（水平）考试网
449913,广西科技大学,gxut.edu.cn,得分:3210,673,126,网站简介：广西科技大学是一所以工为主，专业涵盖工、管、理、医、经、文、法、艺术、教育等9大学科门类，直属广西壮族自治区政府管理的普通高等学校。
28028,高考院校库,college.gaokao.com,得分:3209,674,15,"网站简介：高考院校库为了帮助广大考生查询2018年高考录取分数线及专业分数线查询,高考网将在第一时间权威发布各地2018各省市高考低录取控制线,奉献给辛劳的高考考生…"
188677,成都市中小学教师继续教育网,www.cdjxjy.com,得分:3209,675,44,网站简介：中小学教师继续教育平台是一个集成了后台CMS(新闻)管理平台、系统管理平台、学习中心平台、辅导平台、消息平台、学校平台的一个综合性平台；系统分为市、区县、学校三级管理...
218299,秦学教育,qinxue100.com,得分:3209,676,16,网站简介：秦学教育是创新的互联网教育科技企业，以大数据、云课堂为基础，通过“秦学云智慧教育SaaS服务平台”和“秦学教育伊顿名师个性化学习中心”，为学校、机构、学生、家长提供...
205157,湖北大学,hubu.edu.cn,得分:3208,677,211,网站简介：湖北大学，沙湖之滨，水碧琴园，日思日睿、笃志笃行，自强不息、克难奋进，习坎精神，湖北省属重点综合性大学、教育部本科教学工作水平评估优秀高校
55713,译言网,yeeyan.org,得分:3207,678,6525,"网站简介：译言网 发现、翻译、阅读中文之外的互联网精华
"
79935,抓鸟英语,dict.zhuaniao.com,得分:3207,679,5,网站简介：抓鸟英语提供协作式的和智能化的英语学习工具。抓鸟英语功能覆盖英语词典、在线翻译、英语词汇对战游戏、热门词汇挖掘、英语例句分享、单词音标，在线单词词组发音、时态查...
20237,华中农业大学,www.hzau.edu.cn,得分:3206,680,228,网站简介：华中农业大学是一所教育部直属、国家“211工程”建设的全国重点大学。校园位于湖北省武汉市武昌南湖狮子山，占地面积495万平方米（7425亩），三面环湖，风景秀丽，环境幽雅...
81745,微课网,www.vko.cn,得分:3206,681,110,网站简介：北京微课创景教育科技有限公司旗下微课网，国内首家中学生ESNS学习社交网络，以中考、高考为目标，提供初高中各学科的在线教育微课程视频，同时你可以和同学组成圈子互动答...
78669,上海电力学院,shiep.edu.cn,得分:3206,682,48,网站简介：上海电力学院是中央与上海市共建、以上海市管理为主的全日制普通高等院校。学校现有杨浦、浦东两个校区，临港新校区正在建设中，其中，杨浦校区位于上海市区东部长阳路，毗...
203379,河北大学,hbu.cn,得分:3206,683,202,网站简介：河北大学是河北省人民政府和教育部、国家国防科技工业局分别共建的重点综合性大学，也是河北省唯一入选“中西部高校综合实力提升工程”的高校。
295835,中教网,teachercn.com,得分:3206,684,241,"网站简介：教育资讯,课程改革,教育论文,教学案例,试题,小学语文,中学语文,课件下载,字典,中教网"
99226,复兴军事网,fxingw.com,得分:3205,685,560,网站简介：复兴军事是专业的中国军事新闻网站，向广大军事网友提供全的专业军事新闻知识，掌握新的中国军事新闻，了解中国军情，看中国军事报道，参与中国军事评论，见证中华伟大复兴...
71714,浙江科技学院,zust.edu.cn,得分:3204,686,142,网站简介：浙江科技学院是一所以工学为主，集工学、艺术学、管理学、文学、理学、经济学为一体的多学科全日制省属本科院校。学校前身为成立于1980年的浙江大学附属杭州工业专科学校。...
232957,我要搜学网,51sxue.com,得分:3204,687,156,网站简介：我要搜学网网站核心为升学资讯，学校评价以及学校排名，拥有全国大的学校库和多的学校评价，为家长学生选择幼儿园、小学、初中，高中提供选择和对学校的点评以及家长之间的...
74426,科学松鼠会,songshuhui.net,得分:3203,688,761,网站简介：科学松鼠会是一个汇聚了当代优秀的华语青年科学传播者的非营利机构，旨在“剥开科学的坚果，帮助人们领略科学之美妙”。
79935,抓鸟英语,zhuaniao.com,得分:3203,689,5,网站简介：抓鸟英语（www.zhuaniao.com）提供协作式的和智能化的英语学习工具。抓鸟英语功能覆盖英语词典、在线翻译、英语词汇对战游戏、拼写提示纠正、词根背单词法总结、以及各种学...
96126,UFO探索网,ufo-1.cn,得分:3203,690,192,"网站简介：外星探索网收集提供UFO,未解之谜,ufo视频,UFO新闻,UFO事件,UFO图片,ET外星人,目击报告等探索发现信息,让大家畅快的讨论宇宙,地外相关信息。"
232675,山东大学齐鲁医院,qiluhospital.com,得分:3203,691,77,网站简介：山东大学齐鲁医院现系三级甲等综合医院，直属卫生部。山东大学齐鲁医院地处济南，毗邻趵突泉，办院环境优雅，医疗技术一流。山东大学齐鲁医院设有行政部门22个，检查治疗中...
59756,重庆理工大学,cqut.edu.cn,得分:3202,692,61,网站简介：重庆理工大学（Chongqing University of Technology） 坐落于中央直辖市重庆，是中央与地方共建的市属普通本科高等院校、国家级大学生创新创业训练计划建设高校、全国毕业生...
